date,time,condo_id,crab_id,outcome,sex,hemo_col,hemo_ri,status,shell_hardness,black_light_fluorescence,photo_id,fed,Post-molt CW (mm),Post-molt mass (g),digital_ri,ca,Notes/Observations
8/19/22,13:54,CML,U-BYY (U-GRR),Removed,F,3.5,7.5,A,3,NA,NA,N,NA,NA,NA,NA,
8/22/22,9:15,CML,U-BYY (U-GRR),Removed,F,2,6.5,A,3,NA,NA,N,NA,NA,NA,NA,
8/24/22,8:00,CML,U-BYY (U-GRR),Removed,F,NA,NA,A,3,NA,NA,N,NA,NA,NA,NA,
8/26/22,10:00,CML,U-BYY (U-GRR),Removed,F,3,6,A,3,NA,NA,N,NA,NA,NA,NA,
8/29/22,9:00,CML,U-BYY (U-GRR),Removed,F,3,5,A,3,NA,NA,N,NA,NA,NA,NA,
9/2/22,12:00,CML,U-BYY (U-GRR),Removed,F,3,4.5,A,3,NA,NA,N,NA,NA,NA,NA,
9/6/22,9:00,CML,U-BYY (U-GRR),Removed,F,3,4.5,A,3,NA,NA,N,NA,NA,NA,NA,
9/8/22,13:00,CML,U-BYY (U-GRR),Removed,F,3,4.5,A,3,NA,NA,N,NA,NA,NA,NA,
8/19/22,13:54,CML,U-G (U-YRW),Removed,F,3,7.5,A,3,NA,NA,N,NA,NA,NA,NA,
8/22/22,9:15,CML,U-G (U-YRW),Removed,F,2,4.5,A,3,NA,NA,N,NA,NA,NA,NA,
8/24/22,8:00,CML,U-G (U-YRW),Removed,F,NA,NA,A,3,NA,NA,N,NA,NA,NA,NA,
8/26/22,10:00,CML,U-G (U-YRW),Removed,F,3,4,A,3,NA,NA,N,NA,NA,NA,NA,
8/29/22,9:00,CML,U-G (U-YRW),Removed,F,3,4,A,3,NA,NA,N,NA,NA,NA,NA,
9/2/22,12:00,CML,U-G (U-YRW),Removed,F,2,3,A,3,NA,NA,N,NA,NA,NA,NA,
9/6/22,9:00,CML,U-G (U-YRW),Removed,F,3,3.5,A,3,NA,NA,N,NA,NA,NA,NA,
9/8/22,13:00,CML,U-G (U-YRW),Removed,F,3,4,A,3,NA,NA,N,NA,NA,NA,NA,
8/1/22,12:30,CML,U-GBG,Removed,F,4,8,A,3,NA,NA,N,NA,NA,NA,NA,
8/3/22,10:10,CML,U-GBG,Removed,F,3,7,A,3,NA,NA,N,NA,NA,NA,NA,
8/5/22,11:00,CML,U-GBG,Removed,F,NA,NA,A,3,NA,NA,N,NA,NA,NA,NA,
8/8/22,12:47,CML,U-GBG,Removed,F,3,7,A,3,NA,NA,N,NA,NA,NA,NA,
8/10/22,17:47,CML,U-GBG,Removed,F,NA,NA,A,3,NA,NA,N,NA,NA,NA,NA,
8/12/22,14:37,CML,U-GBG,Removed,F,2,6.5,A,3,NA,NA,N,NA,NA,NA,NA,
8/15/22,16:54,CML,U-GBG,Removed,F,2,6,A,3,NA,NA,N,NA,NA,NA,NA,
8/17/22,14:56,CML,U-GBG,Removed,F,NA,NA,A,3,NA,NA,N,NA,NA,NA,NA,
8/19/22,13:54,CML,U-GBK,Dead,F,3,8,A,3,NA,NA,N,NA,NA,NA,NA,
8/22/22,9:15,CML,U-GBK,Dead,F,2,4.5,A,3,NA,NA,N,NA,NA,NA,NA,
8/24/22,8:00,CML,U-GBK,Dead,F,NA,NA,A,3,NA,NA,N,NA,NA,NA,NA,
8/26/22,10:00,CML,U-GBK,Dead,F,6,7,A,3,NA,NA,N,NA,NA,NA,NA,
8/29/22,9:00,CML,U-GBK,Dead,F,NA,NA,D,NA,NA,NA,N,NA,NA,NA,NA,
8/19/22,13:54,CML,U-GBR (U-GGY),Dead,F,4,6,A,3,NA,NA,N,NA,NA,NA,NA,
8/22/22,9:15,CML,U-GBR (U-GGY),Dead,F,1,3.5,A,3,NA,NA,N,NA,NA,NA,NA,
8/24/22,8:00,CML,U-GBR (U-GGY),Dead,F,NA,NA,A,3,NA,NA,N,NA,NA,NA,NA,
8/26/22,10:00,CML,U-GBR (U-GGY),Dead,F,2,3.5,A,3,NA,NA,N,NA,NA,NA,NA,
8/29/22,9:00,CML,U-GBR (U-GGY),Dead,F,3,3.5,A,3,NA,NA,N,NA,NA,NA,NA,
9/2/22,12:00,CML,U-GBR (U-GGY),Dead,F,NA,NA,D,NA,NA,NA,N,NA,NA,NA,NA,
8/19/22,13:54,CML,U-GBW,Removed,F,4.5,8,A,3,NA,NA,N,NA,NA,NA,NA,
8/22/22,9:15,CML,U-GBW,Removed,F,3,6,A,3,NA,NA,N,NA,NA,NA,NA,
8/24/22,8:00,CML,U-GBW,Removed,F,NA,NA,A,3,NA,NA,N,NA,NA,NA,NA,
8/26/22,10:00,CML,U-GBW,Removed,F,3,6,A,3,NA,NA,N,NA,NA,NA,NA,
8/29/22,9:00,CML,U-GBW,Removed,F,3,6,A,3,NA,NA,N,NA,NA,NA,NA,
9/2/22,12:00,CML,U-GBW,Removed,F,3,5,A,3,NA,NA,N,NA,NA,NA,NA,
9/6/22,9:00,CML,U-GBW,Removed,F,3,2,A,3,NA,NA,N,NA,NA,NA,NA,
9/8/22,13:00,CML,U-GBW,Removed,F,4,5,A,3,NA,NA,N,NA,NA,NA,NA,"lethargic, ok halo"
8/19/22,13:54,CML,U-GG,Dead,F,5,4.5,A,3,NA,NA,N,NA,NA,NA,NA,
8/22/22,9:15,CML,U-GG,Dead,F,NA,NA,D,NA,NA,NA,N,NA,NA,NA,NA,
8/1/22,12:30,CML,U-GGG,Removed,F,4,9.5,A,3,NA,NA,N,NA,NA,NA,NA,
8/3/22,10:10,CML,U-GGG,Removed,F,3,8,A,3,NA,NA,N,NA,NA,NA,NA,
8/5/22,11:00,CML,U-GGG,Removed,F,NA,NA,A,3,NA,NA,N,NA,NA,NA,NA,
8/8/22,12:47,CML,U-GGG,Removed,F,4,7,A,3,NA,NA,N,NA,NA,NA,NA,
8/10/22,17:47,CML,U-GGG,Removed,F,NA,NA,A,3,NA,NA,N,NA,NA,NA,NA,
8/12/22,14:37,CML,U-GGG,Removed,F,4,7.5,A,3,NA,NA,N,NA,NA,NA,NA,
8/15/22,16:54,CML,U-GGG,Removed,F,4,8,A,3,NA,NA,N,NA,NA,NA,NA,
8/17/22,14:56,CML,U-GGG,Removed,F,NA,NA,A,3,NA,NA,N,NA,NA,NA,NA,
8/1/22,12:30,CML,U-GGK,Removed,F,3,11.5,A,3,NA,NA,N,NA,NA,NA,NA,
8/3/22,10:10,CML,U-GGK,Removed,F,2,11.5,A,3,NA,NA,N,NA,NA,NA,NA,
8/5/22,11:00,CML,U-GGK,Removed,F,NA,NA,A,3,NA,NA,N,NA,NA,NA,NA,
8/8/22,12:47,CML,U-GGK,Removed,F,3,8.5,A,3,NA,NA,N,NA,NA,NA,NA,
8/10/22,17:47,CML,U-GGK,Removed,F,NA,NA,A,3,NA,NA,N,NA,NA,NA,NA,
8/12/22,14:37,CML,U-GGK,Removed,F,2,5.5,A,3,NA,NA,N,NA,NA,NA,NA,
8/15/22,16:54,CML,U-GGK,Removed,F,2,7,A,3,NA,NA,N,NA,NA,NA,NA,
8/17/22,14:56,CML,U-GGK,Removed,F,NA,NA,A,3,NA,NA,N,NA,NA,NA,NA,
8/19/22,13:54,CML,U-GGR,Removed,F,3,7,A,3,NA,NA,N,NA,NA,NA,NA,
8/22/22,9:15,CML,U-GGR,Removed,F,3,5,A,3,NA,NA,N,NA,NA,NA,NA,
8/24/22,8:00,CML,U-GGR,Removed,F,NA,NA,A,3,NA,NA,N,NA,NA,NA,NA,
8/26/22,10:00,CML,U-GGR,Removed,F,3,5,A,3,NA,NA,N,NA,NA,NA,NA,
8/29/22,9:00,CML,U-GGR,Removed,F,3,5,A,3,NA,NA,N,NA,NA,NA,NA,
9/2/22,12:00,CML,U-GGR,Removed,F,3,5,A,3,NA,NA,N,NA,NA,NA,NA,
9/6/22,9:00,CML,U-GGR,Removed,F,3,5,A,3,NA,NA,N,NA,NA,NA,NA,
9/8/22,13:00,CML,U-GGR,Removed,F,3,5,A,3,NA,NA,N,NA,NA,NA,NA,
8/19/22,13:54,CML,U-GGW,Dead,F,3,7,A,3,NA,NA,N,NA,NA,NA,NA,
8/22/22,9:15,CML,U-GGW,Dead,F,1,4,A,3,NA,NA,N,NA,NA,NA,NA,
8/24/22,8:00,CML,U-GGW,Dead,F,NA,NA,A,3,NA,NA,N,NA,NA,NA,NA,
8/26/22,10:00,CML,U-GGW,Dead,F,3,4,A,3,NA,NA,N,NA,NA,NA,NA,
8/29/22,9:00,CML,U-GGW,Dead,F,3,4,A,3,NA,NA,N,NA,NA,NA,NA,
9/2/22,12:00,CML,U-GGW,Dead,F,3,4,A,3,NA,NA,N,NA,NA,NA,NA,
9/6/22,9:00,CML,U-GGW,Dead,F,NA,NA,D,NA,NA,NA,N,NA,NA,NA,NA,
8/19/22,13:54,CML,U-GK,Dead,F,2,7.5,A,3,NA,NA,N,NA,NA,NA,NA,* most look like weak -moderatehalos
8/22/22,9:15,CML,U-GK,Dead,F,3,5,A,3,NA,NA,N,NA,NA,NA,NA,
8/24/22,8:00,CML,U-GK,Dead,F,NA,NA,A,3,NA,NA,N,NA,NA,NA,NA,
8/26/22,10:00,CML,U-GK,Dead,F,6,8,A,3,NA,NA,N,NA,NA,NA,NA,*no noticeable changes 
8/29/22,9:00,CML,U-GK,Dead,F,NA,NA,D,NA,NA,NA,N,NA,NA,NA,NA,
8/19/22,13:54,CML,U-GKG (U-RK),Removed,F,3,7.5,A,3,NA,NA,N,NA,NA,NA,NA,
8/22/22,9:15,CML,U-GKG (U-RK),Removed,F,2,4.5,A,3,NA,NA,N,NA,NA,NA,NA,
8/24/22,8:00,CML,U-GKG (U-RK),Removed,F,NA,NA,A,3,NA,NA,N,NA,NA,NA,NA,
8/26/22,10:00,CML,U-GKG (U-RK),Removed,F,3,4,A,3,NA,NA,N,NA,NA,NA,NA,
8/29/22,9:00,CML,U-GKG (U-RK),Removed,F,3,3,A,3,NA,NA,N,NA,NA,NA,NA,
9/2/22,12:00,CML,U-GKG (U-RK),Removed,F,2,3,A,3,NA,NA,N,NA,NA,NA,NA,
9/6/22,9:00,CML,U-GKG (U-RK),Removed,F,3,3,A,3,NA,NA,N,NA,NA,NA,NA,lethargic
9/8/22,13:00,CML,U-GKG (U-RK),Removed,F,3,3.5,A,3,NA,NA,N,NA,NA,NA,NA,"Hard to bleed, light 3 blood color,no change"
8/1/22,12:30,CML,U-GKK,Removed,F,3,7.5,A,3,NA,NA,N,NA,NA,NA,NA,
8/3/22,10:10,CML,U-GKK,Removed,F,2,6.5,A,3,NA,NA,N,NA,NA,NA,NA,
8/5/22,11:00,CML,U-GKK,Removed,F,NA,NA,A,3,NA,NA,N,NA,NA,NA,NA,
8/8/22,12:47,CML,U-GKK,Removed,F,3,6.5,A,3,NA,NA,N,NA,NA,NA,NA,
8/10/22,17:47,CML,U-GKK,Removed,F,NA,NA,A,3,NA,NA,N,NA,NA,NA,NA,
8/12/22,14:37,CML,U-GKK,Removed,F,3,6,A,3,NA,NA,N,NA,NA,NA,NA,
8/15/22,16:54,CML,U-GKK,Removed,F,3,6,A,3,NA,NA,N,NA,NA,NA,NA,
8/17/22,14:56,CML,U-GKK,Removed,F,NA,NA,A,3,NA,NA,N,NA,NA,NA,NA,
8/5/22,11:00,CML,U-GKR,Molted,F,5,11.5,A,2,NA,NA,N,NA,NA,NA,NA,definitly late pre-molt; originally entered as U-GRR
8/8/22,12:47,CML,U-GKR,Molted,F,1,5,M,2,NA,NA,N,NA,NA,NA,NA,interns didn't realize they were new molts and didn't take post molt measurements; originally entered as U-GRR
8/1/22,12:30,CML,U-GKW,Removed,F,3,6.5,A,3,NA,NA,N,NA,NA,NA,NA,
8/3/22,10:10,CML,U-GKW,Removed,F,3,6,A,3,NA,NA,N,NA,NA,NA,NA,
8/5/22,11:00,CML,U-GKW,Removed,F,NA,NA,A,3,NA,NA,N,NA,NA,NA,NA,
8/8/22,12:47,CML,U-GKW,Removed,F,2,5,A,3,NA,NA,N,NA,NA,NA,NA,
8/10/22,17:47,CML,U-GKW,Removed,F,NA,NA,A,3,NA,NA,N,NA,NA,NA,NA,
8/12/22,14:37,CML,U-GKW,Removed,F,2,5,A,3,NA,NA,N,NA,NA,NA,NA,
8/15/22,16:54,CML,U-GKW,Removed,F,3,4.5,A,3,NA,NA,N,NA,NA,NA,NA,
8/17/22,14:56,CML,U-GKW,Removed,F,NA,NA,A,3,NA,NA,N,NA,NA,NA,NA,
8/19/22,13:54,CML,U-GKY,Dead,F,1,6.5,A,3,NA,NA,N,NA,NA,NA,NA,
8/22/22,9:15,CML,U-GKY,Dead,F,2,3.5,A,3,NA,NA,N,NA,NA,NA,NA,
8/24/22,8:00,CML,U-GKY,Dead,F,NA,NA,A,3,NA,NA,N,NA,NA,NA,NA,
8/26/22,10:00,CML,U-GKY,Dead,F,2,5,A,3,NA,NA,N,NA,NA,NA,NA,
8/29/22,9:00,CML,U-GKY,Dead,F,3,5,A,3,NA,NA,N,NA,NA,NA,NA,
9/2/22,12:00,CML,U-GKY,Dead,F,3,5,A,3,NA,NA,N,NA,NA,NA,NA,
9/6/22,9:00,CML,U-GKY,Dead,F,NA,NA,D,NA,NA,NA,N,NA,NA,NA,NA,
7/27/22,15:25,CML,U-GR,gravid,F,4,9,A,3,NA,NA,N,NA,NA,NA,NA,
7/28/22,13:25,CML,U-GR,gravid,F,NA,NA,A,3,NA,NA,N,NA,NA,NA,NA,
7/29/22,13:00,CML,U-GR,gravid,F,4,9,A,3,NA,NA,N,NA,NA,NA,NA,
8/1/22,12:30,CML,U-GR,gravid,F,NA,NA,A,NA,NA,NA,N,NA,NA,NA,NA,egger
8/19/22,13:54,CML,U-GRG (U-YKK),Removed,F,4,7.5,A,3,NA,NA,N,NA,NA,NA,NA,
8/22/22,9:15,CML,U-GRG (U-YKK),Removed,F,2,4,A,3,NA,NA,N,NA,NA,NA,NA,
8/24/22,8:00,CML,U-GRG (U-YKK),Removed,F,NA,NA,A,3,NA,NA,N,NA,NA,NA,NA,
8/26/22,10:00,CML,U-GRG (U-YKK),Removed,F,3,4,A,3,NA,NA,N,NA,NA,NA,NA,
8/29/22,9:00,CML,U-GRG (U-YKK),Removed,F,3,5,A,3,NA,NA,N,NA,NA,NA,NA,
9/2/22,12:00,CML,U-GRG (U-YKK),Removed,F,2,4,A,3,NA,NA,N,NA,NA,NA,NA,
9/6/22,9:00,CML,U-GRG (U-YKK),Removed,F,5,4,A,3,NA,NA,N,NA,NA,NA,NA,
9/8/22,13:00,CML,U-GRG (U-YKK),Removed,F,3,4,A,3,NA,NA,N,NA,NA,NA,NA,
8/19/22,13:54,CML,U-GRW (U-RWR),Dead,F,3,6.5,A,3,NA,NA,N,NA,NA,NA,NA,
8/22/22,9:15,CML,U-GRW (U-RWR),Dead,F,3,4.5,A,3,NA,NA,N,NA,NA,NA,NA,
8/24/22,8:00,CML,U-GRW (U-RWR),Dead,F,NA,NA,A,3,NA,NA,N,NA,NA,NA,NA,
8/26/22,10:00,CML,U-GRW (U-RWR),Dead,F,3,4.5,A,3,NA,NA,N,NA,NA,NA,NA,
8/29/22,9:00,CML,U-GRW (U-RWR),Dead,F,2,5,A,3,NA,NA,N,NA,NA,NA,NA,
9/2/22,12:00,CML,U-GRW (U-RWR),Dead,F,3,4,A,3,NA,NA,N,NA,NA,NA,NA,
9/6/22,9:00,CML,U-GRW (U-RWR),Dead,F,NA,NA,D,NA,NA,NA,N,NA,NA,NA,NA,
8/19/22,13:54,CML,U-GW (U-RBR),Removed,F,2,6,A,3,NA,NA,N,NA,NA,NA,NA,
8/22/22,9:15,CML,U-GW (U-RBR),Removed,F,3,4,A,3,NA,NA,N,NA,NA,NA,NA,
8/24/22,8:00,CML,U-GW (U-RBR),Removed,F,NA,NA,A,3,NA,NA,N,NA,NA,NA,NA,
8/26/22,10:00,CML,U-GW (U-RBR),Removed,F,3,4,A,3,NA,NA,N,NA,NA,NA,NA,
8/29/22,9:00,CML,U-GW (U-RBR),Removed,F,2,4,A,3,NA,NA,N,NA,NA,NA,NA,
9/2/22,12:00,CML,U-GW (U-RBR),Removed,F,2,3.5,A,3,NA,NA,N,NA,NA,NA,NA,
9/6/22,9:00,CML,U-GW (U-RBR),Removed,F,3,3.5,A,3,NA,NA,N,NA,NA,NA,NA,"no obvious halo, very lethargic"
9/8/22,13:00,CML,U-GW (U-RBR),Removed,F,2,3.5,A,3,NA,NA,N,NA,NA,NA,NA,"Ok halo, no change"
8/19/22,13:54,CML,U-GWR,Removed,F,1,6,A,3,NA,NA,N,NA,NA,NA,NA,
8/22/22,9:15,CML,U-GWR,Removed,F,2,3.5,A,3,NA,NA,N,NA,NA,NA,NA,
8/24/22,8:00,CML,U-GWR,Removed,F,NA,NA,A,3,NA,NA,N,NA,NA,NA,NA,
8/26/22,10:00,CML,U-GWR,Removed,F,3,4,A,3,NA,NA,N,NA,NA,NA,NA,
8/29/22,9:00,CML,U-GWR,Removed,F,3,4,A,3,NA,NA,N,NA,NA,NA,NA,
9/2/22,12:00,CML,U-GWR,Removed,F,2,3.5,A,3,NA,NA,N,NA,NA,NA,NA,
9/6/22,9:00,CML,U-GWR,Removed,F,2,3.5,A,3,NA,NA,N,NA,NA,NA,NA,
9/8/22,13:00,CML,U-GWR,Removed,F,3,4,A,3,NA,NA,N,NA,NA,NA,NA,
8/3/22,10:10,CML,U-GWY,gravid,F,NA,NA,A,NA,NA,NA,N,NA,NA,NA,NA,egger
8/1/22,12:30,CML,U-GWY,Removed,F,4,8,A,3,NA,NA,N,NA,NA,NA,NA,
8/19/22,13:54,CML,U-GY,Dead,F,3,7,A,3,NA,NA,N,NA,NA,NA,NA,
8/22/22,9:15,CML,U-GY,Dead,F,NA,NA,D,NA,NA,NA,N,NA,NA,NA,NA,
8/1/22,12:30,CML,U-GYG,Removed,F,3,10.5,A,3,NA,NA,N,NA,NA,NA,NA,
8/3/22,10:10,CML,U-GYG,Removed,F,3,10,A,3,NA,NA,N,NA,NA,NA,NA,
8/5/22,11:00,CML,U-GYG,Removed,F,NA,NA,A,3,NA,NA,N,NA,NA,NA,NA,
8/8/22,12:47,CML,U-GYG,Removed,F,5,6,A,3,NA,NA,N,NA,NA,NA,NA,
8/10/22,17:47,CML,U-GYG,Removed,F,NA,NA,A,3,NA,NA,N,NA,NA,NA,NA,
8/12/22,14:37,CML,U-GYG,Removed,F,4,10,A,3,NA,NA,N,NA,NA,NA,NA,
8/15/22,16:54,CML,U-GYG,Removed,F,4,8.5,A,3,NA,NA,N,NA,NA,NA,NA,
8/17/22,14:56,CML,U-GYG,Removed,F,NA,NA,A,3,NA,NA,N,NA,NA,NA,NA,
8/19/22,13:54,CML,U-Y,Dead,F,3.5,9.5,A,3,NA,NA,N,NA,NA,NA,NA,
8/22/22,9:15,CML,U-Y,Dead,F,2,8,A,3,NA,NA,N,NA,NA,NA,NA,
8/24/22,8:00,CML,U-Y,Dead,F,NA,NA,A,3,NA,NA,N,NA,NA,NA,NA,
8/26/22,10:00,CML,U-Y,Dead,F,3,6,A,3,NA,NA,N,NA,NA,NA,NA,
8/29/22,9:00,CML,U-Y,Dead,F,4,7,A,3,NA,NA,N,NA,NA,NA,NA,
9/2/22,12:00,CML,U-Y,Dead,F,NA,NA,D,NA,NA,NA,N,NA,NA,NA,NA,
8/1/22,12:30,CML,U-YBR,Removed,F,3,5,A,3,NA,NA,N,NA,NA,NA,NA,
8/3/22,10:10,CML,U-YBR,Removed,F,3,5,A,3,NA,NA,N,NA,NA,NA,NA,
8/5/22,11:00,CML,U-YBR,Removed,F,NA,NA,A,3,NA,NA,N,NA,NA,NA,NA,
8/8/22,12:47,CML,U-YBR,Removed,F,1,5,A,3,NA,NA,N,NA,NA,NA,NA,weak halo
8/10/22,17:47,CML,U-YBR,Removed,F,NA,NA,A,3,NA,NA,N,NA,NA,NA,NA,
8/12/22,14:37,CML,U-YBR,Removed,F,1,5,A,3,NA,NA,N,NA,NA,NA,NA,
8/15/22,16:54,CML,U-YBR,Removed,F,2,4.5,A,3,NA,NA,N,NA,NA,NA,NA,
8/17/22,14:56,CML,U-YBR,Removed,F,NA,NA,A,3,NA,NA,N,NA,NA,NA,NA,
7/27/22,15:25,CML,U-YBY,Removed,F,5,10.5,A,3,NA,NA,N,NA,NA,NA,NA,
7/28/22,13:25,CML,U-YBY,Removed,F,NA,NA,A,3,NA,NA,N,NA,NA,NA,NA,
7/29/22,13:00,CML,U-YBY,Removed,F,4,10.5,A,3,NA,NA,N,NA,NA,NA,NA,
8/1/22,12:30,CML,U-YBY,Removed,F,5,10,A,3,NA,NA,N,NA,NA,NA,NA,
8/3/22,10:10,CML,U-YBY,Removed,F,5,9,A,3,NA,NA,N,NA,NA,NA,NA,
8/5/22,11:00,CML,U-YBY,Removed,F,NA,NA,A,3,NA,NA,N,NA,NA,NA,NA,
8/8/22,12:47,CML,U-YBY,Removed,F,4,8,A,3,NA,NA,N,NA,NA,NA,NA,
8/10/22,17:47,CML,U-YBY,Removed,F,NA,NA,A,3,NA,NA,N,NA,NA,NA,NA,
8/12/22,14:37,CML,U-YBY,Removed,F,4,7.5,A,3,NA,NA,N,NA,NA,NA,NA,
8/15/22,16:54,CML,U-YBY,Removed,F,5,8,A,3,NA,NA,N,NA,NA,NA,NA,
8/17/22,14:56,CML,U-YBY,Removed,F,NA,NA,A,3,NA,NA,N,NA,NA,NA,NA,
8/19/22,13:54,CML,U-YGK,Removed,F,3.5,11,A,3,NA,NA,N,NA,NA,NA,NA,
8/22/22,9:15,CML,U-YGK,Removed,F,3,7,A,3,NA,NA,N,NA,NA,NA,NA,
8/24/22,8:00,CML,U-YGK,Removed,F,NA,NA,A,3,NA,NA,N,NA,NA,NA,NA,
8/26/22,10:00,CML,U-YGK,Removed,F,3,7,A,3,NA,NA,N,NA,NA,NA,NA,
8/29/22,9:00,CML,U-YGK,Removed,F,3,8,A,3,NA,NA,N,NA,NA,NA,NA,
9/2/22,12:00,CML,U-YGK,Removed,F,3,7,A,3,NA,NA,N,NA,NA,NA,NA,
9/6/22,9:00,CML,U-YGK,Removed,F,4,7,A,3,NA,NA,N,NA,NA,NA,NA,barely alive
9/8/22,13:00,CML,U-YGK,Removed,F,3,7,A,3,NA,NA,N,NA,NA,NA,NA,
8/1/22,12:30,CML,U-YGW,Dead,F,4,6.5,A,3,NA,NA,N,NA,NA,NA,NA,
8/3/22,10:10,CML,U-YGW,Dead,F,3,5.5,A,3,NA,NA,N,NA,NA,NA,NA,
8/5/22,11:00,CML,U-YGW,Dead,F,NA,NA,A,3,NA,NA,N,NA,NA,NA,NA,
8/8/22,12:47,CML,U-YGW,Dead,F,2,5,A,3,NA,NA,N,NA,NA,NA,NA,
8/10/22,17:47,CML,U-YGW,Dead,F,NA,NA,A,3,NA,NA,N,NA,NA,NA,NA,
8/12/22,14:37,CML,U-YGW,Dead,F,NA,NA,D,NA,NA,NA,N,NA,NA,NA,NA,
8/1/22,12:30,CML,U-YGY,Removed,F,3,5.5,A,3,NA,NA,N,NA,NA,NA,NA,
8/3/22,10:10,CML,U-YGY,Removed,F,3,5.5,A,3,NA,NA,N,NA,NA,NA,NA,
8/5/22,11:00,CML,U-YGY,Removed,F,NA,NA,A,3,NA,NA,N,NA,NA,NA,NA,
8/8/22,12:47,CML,U-YGY,Removed,F,2,5,A,3,NA,NA,N,NA,NA,NA,NA,
8/10/22,17:47,CML,U-YGY,Removed,F,NA,NA,A,3,NA,NA,N,NA,NA,NA,NA,
8/12/22,14:37,CML,U-YGY,Removed,F,2,4.5,A,3,NA,NA,N,NA,NA,NA,NA,
8/15/22,16:54,CML,U-YGY,Removed,F,3,5,A,3,NA,NA,N,NA,NA,NA,NA,
8/17/22,14:56,CML,U-YGY,Removed,F,NA,NA,A,3,NA,NA,N,NA,NA,NA,NA,
8/19/22,13:54,CML,U-YY,Dead,F,3,5.5,A,3,NA,NA,N,NA,NA,NA,NA,
8/22/22,9:15,CML,U-YY,Dead,F,1,3.5,A,3,NA,NA,N,NA,NA,NA,NA,
8/24/22,8:00,CML,U-YY,Dead,F,NA,NA,A,3,NA,NA,N,NA,NA,NA,NA,
8/26/22,10:00,CML,U-YY,Dead,F,2,4,A,3,NA,NA,N,NA,NA,NA,NA,
8/29/22,9:00,CML,U-YY,Dead,F,2,4,A,3,NA,NA,N,NA,NA,NA,NA,
9/2/22,12:00,CML,U-YY,Dead,F,3,4,A,3,NA,NA,N,NA,NA,NA,NA,
9/6/22,9:00,CML,U-YY,Dead,F,NA,NA,D,NA,NA,NA,N,NA,NA,NA,NA,
7/27/22,15:25,CML,U-YYR,Removed,F,4,7,A,3,NA,NA,N,NA,NA,NA,NA,
7/28/22,13:25,CML,U-YYR,Removed,F,NA,NA,A,3,NA,NA,N,NA,NA,NA,NA,
7/29/22,13:00,CML,U-YYR,Removed,F,4,7,A,3,NA,NA,N,NA,NA,NA,NA,
8/1/22,12:30,CML,U-YYR,Removed,F,5,7,A,3,NA,NA,N,NA,NA,NA,NA,
8/3/22,10:10,CML,U-YYR,Removed,F,4,6,A,3,NA,NA,N,NA,NA,NA,NA,
8/5/22,11:00,CML,U-YYR,Removed,F,NA,NA,A,3,NA,NA,N,NA,NA,NA,NA,
8/8/22,12:47,CML,U-YYR,Removed,F,5,6.5,A,3,NA,NA,N,NA,NA,NA,NA,
8/10/22,17:47,CML,U-YYR,Removed,F,NA,NA,A,3,NA,NA,N,NA,NA,NA,NA,
8/12/22,14:37,CML,U-YYR,Removed,F,4,6,A,3,NA,NA,N,NA,NA,NA,NA,solid halo
8/15/22,16:54,CML,U-YYR,Removed,F,3,5,A,3,NA,NA,N,NA,NA,NA,NA,
8/17/22,14:56,CML,U-YYR,Removed,F,NA,NA,A,3,NA,NA,N,NA,NA,NA,NA,
7/27/22,15:25,CML,U-YYW,gravid,F,4,8.5,A,3,NA,NA,N,NA,NA,NA,NA,
7/28/22,13:25,CML,U-YYW,gravid,F,NA,NA,A,3,NA,NA,N,NA,NA,NA,NA,
7/29/22,13:00,CML,U-YYW,gravid,F,4,8,A,3,NA,NA,N,NA,NA,NA,NA,
8/1/22,12:30,CML,U-YYW,gravid,F,NA,NA,A,NA,NA,NA,N,NA,NA,NA,NA,egger
7/27/22,15:25,CML,U-YYY,Removed,F,4,8,A,3,NA,NA,N,NA,NA,NA,NA,
7/28/22,13:25,CML,U-YYY,Removed,F,NA,NA,A,3,NA,NA,N,NA,NA,NA,NA,
7/29/22,13:00,CML,U-YYY,Removed,F,4,8,A,3,NA,NA,N,NA,NA,NA,NA,
8/1/22,12:30,CML,U-YYY,Removed,F,3,7,A,3,NA,NA,N,NA,NA,NA,NA,
8/3/22,10:10,CML,U-YYY,Removed,F,3,7,A,3,NA,NA,N,NA,NA,NA,NA,
8/5/22,11:00,CML,U-YYY,Removed,F,NA,NA,A,3,NA,NA,N,NA,NA,NA,NA,
8/8/22,12:47,CML,U-YYY,Removed,F,2,8,A,3,NA,NA,N,NA,NA,NA,NA,
8/10/22,17:47,CML,U-YYY,Removed,F,NA,NA,A,3,NA,NA,N,NA,NA,NA,NA,
8/12/22,14:37,CML,U-YYY,Removed,F,4,7,A,3,NA,NA,N,NA,NA,NA,NA,
8/15/22,16:54,CML,U-YYY,Removed,F,3,8.5,A,3,NA,NA,N,NA,NA,NA,NA,
8/17/22,14:56,CML,U-YYY,Removed,F,NA,NA,A,3,NA,NA,N,NA,NA,NA,NA,
5/17/22,NA,CML,R-WKW,Dead,M,3,7,A,3,NA,NA,N,NA,NA,NA,NA,
5/17/22,NA,CML,R-KYK,Dead,M,3,8.5,A,3,NA,NA,N,NA,NA,NA,NA,"early pre-molt, faint halo"
5/17/22,NA,CML,R-KGK,Dead,M,3,9.5,A,3,NA,NA,N,NA,NA,NA,NA,"early pre-molt, faint halo"
