date,condo_id,crab_id,outcome,sex,hemo_col,hemo_ri,status,shell_hardness,cw,mass,digital_ri,ca,start_end
8/29/22,WL,URBK,Dead,F,2,5,A,3,NA,NA,NA,NA,start
,,,,F,3,6,A,3,NA,NA,NA,NA,
,,,,F,N/A,N/A,D,3,NA,NA,NA,NA,
,,,,F,2,4,A,3,NA,NA,NA,NA,
9/15/22,WL,URBK,Dead,F,3,6.5,A,3,NA,NA,NA,NA,end
,,,,F,1,4.5,A,3,NA,NA,NA,NA,
,,,,F,2,6.5,A,3,NA,NA,NA,NA,
,,,,F,1,6.5,A,3,NA,NA,NA,NA,
8/22/22,WL,UYBK,Removed,F,2,5.5,A,3,NA,NA,NA,NA,start
,,,,F,3,5,A,3,NA,NA,NA,NA,
,,,,F,3,4,A,3,NA,NA,NA,NA,
,,,,F,2,4.5,A,3,NA,NA,NA,NA,
,,,,F,1,3,A,3,NA,NA,NA,NA,
,,,,F,2,4.5,A,3,NA,NA,NA,NA,
,,,,F,4,8,A,3,NA,NA,NA,NA,
,,,,F,2,8.5,A,3,NA,NA,NA,NA,
,,,,F,4,10,A,3,NA,NA,NA,NA,
9/22/22,WL,UYBK,Removed,F,4,11,A,3,NA,NA,NA,NA,end
8/22/22,WL,UYGR,Removed,F,4,9.5,A,3,NA,NA,NA,NA,start
,,,,F,5,10.5,A,3,NA,NA,NA,NA,
,,,,F,3,3,A,3,NA,NA,NA,NA,
,,,,F,4,9,A,3,NA,NA,NA,NA,
,,,,F,1,6,A,3,NA,NA,NA,NA,
,,,,F,4,8.5,A,3,NA,NA,NA,NA,
,,,,F,4,8.5,A,3,NA,NA,NA,NA,
,,,,F,5,7,A,3,NA,NA,NA,NA,
,,,,F,4,7.5,A,3,NA,NA,NA,NA,
9/22/22,WL,UYGR,Removed,F,4,8,A,3,NA,NA,NA,NA,end
8/22/22,WL,UYK,Dead,F,3,7.5,A,3,NA,NA,NA,NA,start
,,,,F,2,7,A,3,NA,NA,NA,NA,
,,,,F,4,5.5,A,3,NA,NA,NA,NA,
,,,,F,4,7,A,3,NA,NA,NA,NA,
,,,,F,3,5.5,A,3,NA,NA,NA,NA,
,,,,F,3,4,A,3,NA,NA,NA,NA,
,,,,F,3,7,A,3,NA,NA,NA,NA,
9/19/22,WL,UYK,Dead,F,N/A,N/A,D,3,NA,NA,NA,NA,end
8/22/22,WL,UYKR,Removed,F,1,4.5,A,3,NA,NA,NA,NA,start
,,,,F,3,8,A,3,NA,NA,NA,NA,
,,,,F,2,7,A,3,NA,NA,NA,NA,
,,,,F,2,7.5,A,3,NA,NA,NA,NA,
,,,,F,2,7,A,3,NA,NA,NA,NA,
,,,,F,1,3,A,3,NA,NA,NA,NA,
,,,,F,2,7,A,3,NA,NA,NA,NA,
,,,,F,1,5.5,A,3,NA,NA,NA,NA,
,,,,F,3,5,A,3,NA,NA,NA,NA,
9/22/22,WL,UYKR,Removed,F,3,3,A,3,NA,NA,NA,NA,end
,,,,F,1,4.5,A,3,NA,NA,NA,NA,
8/22/22,WL,UYKY,Removed,F,1,3,A,3,NA,NA,NA,NA,start
,,,,F,3,8,A,3,NA,NA,NA,NA,
,,,,F,2,6,A,3,NA,NA,NA,NA,
,,,,F,1,5,A,3,NA,NA,NA,NA,
,,,,F,2,5.5,A,3,NA,NA,NA,NA,
,,,,F,2,2.5,A,3,NA,NA,NA,NA,
,,,,F,2,4.5,A,3,NA,NA,NA,NA,
,,,,F,2,4.5,A,3,NA,NA,NA,NA,
9/22/22,WL,UYKY,Removed,F,2,4,A,3,NA,NA,NA,NA,end
8/22/22,WL,UYR,Dead,F,2,4.5,A,3,NA,NA,NA,NA,start
,,,,F,2,6,A,3,NA,NA,NA,NA,
,,,,F,1,3.5,A,3,NA,NA,NA,NA,
,,,,F,4,7,A,3,NA,NA,NA,NA,
,,,,F,4,5.5,A,3,NA,NA,NA,NA,
,,,,F,5,8.5,A,3,NA,NA,NA,NA,
9/12/22,WL,UYR,Dead,F,4,4,A,3,NA,NA,NA,NA,end
8/22/22,WL,UYRY,Dead,F,4,4.5,A,3,NA,NA,NA,NA,start
,,,,F,N/A,N/A,D,3,NA,NA,NA,NA,
,,,,F,3,7,A,3,NA,NA,NA,NA,
,,,,F,2,7,A,3,NA,NA,NA,NA,
,,,,F,3,5.5,A,3,NA,NA,NA,NA,
,,,,F,5,7,A,3,NA,NA,NA,NA,
9/12/22,WL,UYRY,Dead,F,N/A,N/A,D,3,NA,NA,NA,NA,end
8/22/22,WL,UYW,Removed,F,3,6.5,A,3,NA,NA,NA,NA,start
,,,,F,1,5,A,3,NA,NA,NA,NA,
,,,,F,2,4,A,3,NA,NA,NA,NA,
,,,,F,3,6,A,3,NA,NA,NA,NA,
,,,,F,3,4.5,A,3,NA,NA,NA,NA,
,,,,F,2,5,A,3,NA,NA,NA,NA,
,,,,F,3,5,A,3,NA,NA,NA,NA,
,,,,F,3,4.5,A,3,NA,NA,NA,NA,
,,,,F,3,3,A,3,NA,NA,NA,NA,
9/22/22,WL,UYW,Removed,F,1,4,A,3,NA,NA,NA,NA,end
8/6/21,CML,YB,Removed,F,NA,10,A,3,NA,NA,NA,NA,start
,,,,F,NA,6.5,A,3,NA,NA,NA,NA,
,,,,F,NA,6.5,A,3,NA,NA,NA,NA,
,,,,F,NA,6,A,3,NA,NA,NA,NA,
,,,,F,NA,6,A,3,NA,NA,NA,NA,
,,,,F,NA,5,A,3,NA,NA,NA,NA,
,,,,F,NA,5,A,3,NA,NA,NA,NA,
,,,,F,NA,4.5,A,3,NA,NA,NA,NA,
,,,,F,NA,4,A,3,NA,NA,NA,NA,
9/7/21,CML,YB,Removed,F,NA,4,A,3,NA,NA,NA,NA,end
7/22/21,WL,YBBB,Removed,F,NA,9,A,3,NA,NA,NA,NA,start
,,,,F,NA,8,A,3,NA,NA,NA,NA,
,,,,F,NA,7.5,A,3,NA,NA,NA,NA,
,,,,F,NA,7,A,3,NA,NA,NA,NA,
,,,,F,NA,6.5,A,3,NA,NA,NA,NA,
,,,,F,NA,5,A,3,NA,NA,NA,NA,
,,,,F,NA,5,A,3,NA,NA,NA,NA,
,,,,F,NA,4.5,A,3,NA,NA,NA,NA,
,,,,F,NA,4.5,A,3,NA,NA,NA,NA,
,,,,F,NA,5,A,3,NA,NA,NA,NA,
,,,,F,NA,6,A,3,NA,NA,NA,NA,
,,,,F,NA,5,A,3,NA,NA,NA,NA,
9/2/21,WL,YBBB,Removed,F,NA,5,A,3,NA,NA,NA,NA,end
7/22/21,WL,YBBG,Removed,F,NA,9,A,3,NA,NA,NA,NA,start
,,,,F,NA,7.5,A,3,NA,NA,NA,NA,
,,,,F,NA,8,A,3,NA,NA,NA,NA,
,,,,F,NA,7,A,3,NA,NA,NA,NA,
,,,,F,NA,7,A,3,NA,NA,NA,NA,
,,,,F,NA,6,A,3,NA,NA,NA,NA,
,,,,F,NA,6.5,A,3,NA,NA,NA,NA,
,,,,F,NA,6,A,3,NA,NA,NA,NA,
,,,,F,NA,5.5,A,3,NA,NA,NA,NA,
,,,,F,NA,5,A,3,NA,NA,NA,NA,
,,,,F,NA,5,A,3,NA,NA,NA,NA,
,,,,F,NA,4.5,A,3,NA,NA,NA,NA,
9/2/21,WL,YBBG,Removed,F,NA,4,A,3,NA,NA,NA,NA,end
7/22/21,WL,YBBK,Dead,F,NA,10,A,3,NA,NA,NA,NA,start
,,,,F,NA,9.5,A,3,NA,NA,NA,NA,
,,,,F,NA,9,A,3,NA,NA,NA,NA,
,,,,F,NA,8.5,A,3,NA,NA,NA,NA,
,,,,F,NA,8,A,3,NA,NA,NA,NA,
,,,,F,NA,7,A,3,NA,NA,NA,NA,
,,,,F,NA,6,A,3,NA,NA,NA,NA,
,,,,F,NA,5.5,A,3,NA,NA,NA,NA,
,,,,F,NA,5.5,A,3,NA,NA,NA,NA,
,,,,F,NA,4.5,A,3,NA,NA,NA,NA,
8/26/21,WL,YBBK,Dead,F,NA,NA,D,3,NA,NA,NA,NA,end
7/22/21,WL,YBBR,Dead,F,NA,9,A,3,NA,NA,NA,NA,start
,,,,F,NA,6.5,A,3,NA,NA,NA,NA,
,,,,F,NA,5.5,A,3,NA,NA,NA,NA,
,,,,F,NA,8,A,3,NA,NA,NA,NA,
8/6/21,WL,YBBR,Dead,F,NA,6.5,A,3,NA,NA,NA,NA,end
8/6/21,CML,YBBY,Removed,F,NA,7.5,A,3,NA,NA,NA,NA,start
,,,,F,NA,9.5,A,3,NA,NA,NA,NA,
,,,,F,NA,10.5,A,3,NA,NA,NA,NA,
,,,,F,NA,9,A,3,NA,NA,NA,NA,
,,,,F,NA,10,A,3,NA,NA,NA,NA,
,,,,F,NA,10.5,A,3,NA,NA,NA,NA,
,,,,F,NA,9,A,3,NA,NA,NA,NA,
,,,,F,NA,8,A,3,NA,NA,NA,NA,
,,,,F,NA,9.5,A,3,NA,NA,NA,NA,
9/7/21,CML,YBBY,Removed,F,NA,8.5,A,3,NA,NA,NA,NA,end
7/22/21,WL,YBG,Dead,F,NA,8.5,A,3,NA,NA,NA,NA,start
,,,,F,NA,9,A,3,NA,NA,NA,NA,
,,,,F,NA,10,A,3,NA,NA,NA,NA,
,,,,F,NA,9.5,A,3,NA,NA,NA,NA,
,,,,F,NA,NA,D,NA,NA,NA,NA,NA,
,,,,F,NA,8,A,3,NA,NA,NA,NA,
8/12/21,WL,YBG,Dead,F,NA,11,A,3,NA,NA,NA,NA,end
8/6/21,CML,YBGR,Molted,F,NA,11,A,3,NA,NA,NA,NA,start
,,,,F,NA,8,A,2,NA,NA,NA,NA,
,,,,F,NA,4,M,1,NA,NA,NA,NA,
,,,,F,NA,12,A,3,NA,NA,NA,NA,
8/19/21,CML,YBGR,Molted,F,NA,10,A,3,NA,NA,NA,NA,end
8/6/21,CML,YBGW,Molted,F,NA,10,A,3,NA,NA,NA,NA,start
,,,,F,NA,9,A,3,NA,NA,NA,NA,
,,,,F,NA,5,M,1,NA,NA,NA,NA,
,,,,F,NA,10.5,A,3,NA,NA,NA,NA,
8/19/21,CML,YBGW,Molted,F,NA,7,A,3,NA,NA,NA,NA,end
8/6/21,CML,YBGY,Removed,F,NA,7.5,A,3,NA,NA,NA,NA,start
,,,,F,NA,7,A,3,NA,NA,NA,NA,
,,,,F,NA,7,A,3,NA,NA,NA,NA,
,,,,F,NA,7,A,3,NA,NA,NA,NA,
,,,,F,NA,6,A,3,NA,NA,NA,NA,
,,,,F,NA,6,A,3,NA,NA,NA,NA,
,,,,F,NA,5.5,A,3,NA,NA,NA,NA,
,,,,F,NA,4,A,3,NA,NA,NA,NA,
,,,,F,NA,6,A,3,NA,NA,NA,NA,
9/7/21,CML,YBGY,Removed,F,NA,4.5,A,3,NA,NA,NA,NA,end
7/22/21,WL,YBK,Dead,F,NA,NA,D,NA,NA,NA,NA,NA,start
,,,,F,NA,12,A,3,NA,NA,NA,NA,
7/29/21,WL,YBK,Dead,F,NA,6,A,3,NA,NA,NA,NA,end
8/6/21,CML,YBKG,Dead,F,NA,4.5,A,3,NA,NA,NA,NA,start
,,,,F,NA,NA,D,NA,NA,NA,NA,NA,
,,,,F,NA,8,A,3,NA,NA,NA,NA,
8/17/21,CML,YBKG,Dead,F,NA,6,A,3,NA,NA,NA,NA,end
8/6/21,CML,YBKW,Removed,F,NA,6.5,A,3,NA,NA,NA,NA,start
,,,,F,NA,6,A,3,NA,NA,NA,NA,
,,,,F,NA,5.5,A,3,NA,NA,NA,NA,
,,,,F,NA,5.5,A,3,NA,NA,NA,NA,
,,,,F,NA,5,A,3,NA,NA,NA,NA,
,,,,F,NA,5.5,A,3,NA,NA,NA,NA,
,,,,F,NA,4.5,A,3,NA,NA,NA,NA,
,,,,F,NA,4,A,3,NA,NA,NA,NA,
,,,,F,NA,8.5,A,3,NA,NA,NA,NA,
9/7/21,CML,YBKW,Removed,F,NA,8,A,3,NA,NA,NA,NA,end
7/22/21,WL,YBKY,Removed,F,NA,7,A,3,NA,NA,NA,NA,start
,,,,F,NA,7,A,3,NA,NA,NA,NA,
,,,,F,NA,6.5,A,3,NA,NA,NA,NA,
,,,,F,NA,6,A,3,NA,NA,NA,NA,
,,,,F,NA,6,A,3,NA,NA,NA,NA,
,,,,F,NA,5.5,A,3,NA,NA,NA,NA,
,,,,F,NA,5.5,A,3,NA,NA,NA,NA,
,,,,F,NA,5,A,3,NA,NA,NA,NA,
,,,,F,NA,5,A,3,NA,NA,NA,NA,
,,,,F,NA,5.5,A,3,NA,NA,NA,NA,
,,,,F,NA,4,A,3,NA,NA,NA,NA,
,,,,F,NA,7.5,A,3,NA,NA,NA,NA,
9/2/21,WL,YBKY,Removed,F,NA,7,A,3,NA,NA,NA,NA,end
8/6/21,CML,YBR,Removed,F,NA,7.5,A,3,NA,NA,NA,NA,start
,,,,F,NA,6.5,A,3,NA,NA,NA,NA,
,,,,F,NA,7,A,3,NA,NA,NA,NA,
,,,,F,NA,6,A,3,NA,NA,NA,NA,
,,,,F,NA,6.5,A,3,NA,NA,NA,NA,
,,,,F,NA,6.5,A,3,NA,NA,NA,NA,
,,,,F,NA,6,A,3,NA,NA,NA,NA,
,,,,F,NA,5,A,3,NA,NA,NA,NA,
,,,,F,NA,8,A,3,NA,NA,NA,NA,
9/7/21,CML,YBR,Removed,F,NA,9,A,3,NA,NA,NA,NA,end
8/6/21,CML,YBRB,Removed,F,NA,7,A,3,NA,NA,NA,NA,start
,,,,F,NA,6.5,A,3,NA,NA,NA,NA,
,,,,F,NA,6.5,A,3,NA,NA,NA,NA,
,,,,F,NA,6.5,A,3,NA,NA,NA,NA,
,,,,F,NA,6,A,3,NA,NA,NA,NA,
,,,,F,NA,5.5,A,3,NA,NA,NA,NA,
,,,,F,NA,5,A,3,NA,NA,NA,NA,
,,,,F,NA,4.5,A,3,NA,NA,NA,NA,
,,,,F,NA,13,A,3,NA,NA,NA,NA,
9/7/21,CML,YBRB,Removed,F,NA,6.5,A,3,NA,NA,NA,NA,end
8/6/21,CML,YBRW,Dead,F,NA,7,A,3,NA,NA,NA,NA,start
,,,,F,NA,6.5,A,3,NA,NA,NA,NA,
,,,,F,NA,6,A,3,NA,NA,NA,NA,
,,,,F,NA,5.5,A,3,NA,NA,NA,NA,
,,,,F,NA,5.5,A,3,NA,NA,NA,NA,
,,,,F,NA,5.5,A,3,NA,NA,NA,NA,
,,,,F,NA,5,A,3,NA,NA,NA,NA,
,,,,F,NA,NA,D,NA,NA,NA,NA,NA,
,,,,F,NA,6,A,3,NA,NA,NA,NA,
9/7/21,CML,YBRW,Dead,F,NA,NA,D,NA,NA,NA,NA,NA,end
7/22/21,WL,YBRY,Dead,F,NA,7,A,3,NA,NA,NA,NA,start
7/26/21,WL,YBRY,Dead,F,NA,5.5,A,3,NA,NA,NA,NA,end
7/22/21,WL,YBW,Removed,F,NA,5.5,A,3,NA,NA,NA,NA,start
,,,,F,NA,5,A,3,NA,NA,NA,NA,
,,,,F,NA,4.5,A,3,NA,NA,NA,NA,
,,,,F,NA,4.5,A,3,NA,NA,NA,NA,
,,,,F,NA,5,A,3,NA,NA,NA,NA,
,,,,F,NA,4.5,A,3,NA,NA,NA,NA,
,,,,F,NA,4.5,A,3,NA,NA,NA,NA,
,,,,F,NA,4,A,3,NA,NA,NA,NA,
,,,,F,NA,4,A,3,NA,NA,NA,NA,
,,,,F,NA,4,A,3,NA,NA,NA,NA,
,,,,F,NA,4,A,3,NA,NA,NA,NA,
,,,,F,NA,10,A,3,NA,NA,NA,NA,
9/2/21,WL,YBW,Removed,F,NA,7,A,3,NA,NA,NA,NA,end
7/22/21,WL,YBWG,Removed,F,NA,9,A,3,NA,NA,NA,NA,start
,,,,F,NA,4,A,3,NA,NA,NA,NA,
,,,,F,NA,8,A,3,NA,NA,NA,NA,
,,,,F,NA,8,A,3,NA,NA,NA,NA,
,,,,F,NA,7.5,A,3,NA,NA,NA,NA,
,,,,F,NA,8.5,A,3,NA,NA,NA,NA,
,,,,F,NA,8,A,3,NA,NA,NA,NA,
,,,,F,NA,8.5,A,3,NA,NA,NA,NA,
,,,,F,NA,8,A,3,NA,NA,NA,NA,
,,,,F,NA,8,A,3,NA,NA,NA,NA,
,,,,F,NA,10.5,A,3,NA,NA,NA,NA,
9/2/21,WL,YBWG,Removed,F,NA,9,A,3,NA,NA,NA,NA,end
8/6/21,CML,YBWW,Dead,F,NA,9,A,3,NA,NA,NA,NA,start
,,,,F,NA,7.5,A,3,NA,NA,NA,NA,
,,,,F,NA,7.5,A,3,NA,NA,NA,NA,
,,,,F,NA,4,A,3,NA,NA,NA,NA,
,,,,F,NA,7,A,3,NA,NA,NA,NA,
,,,,F,NA,NA,D,NA,NA,NA,NA,NA,
,,,,F,NA,8,A,3,NA,NA,NA,NA,
8/31/21,CML,YBWW,Dead,F,NA,8.5,A,3,NA,NA,NA,NA,end
7/22/21,WL,YBWY,Removed,F,NA,8,A,3,NA,NA,NA,NA,start
,,,,F,NA,8.5,A,3,NA,NA,NA,NA,
,,,,F,NA,8,A,3,NA,NA,NA,NA,
,,,,F,NA,5,A,3,NA,NA,NA,NA,
,,,,F,NA,7,A,3,NA,NA,NA,NA,
,,,,F,NA,7,A,3,NA,NA,NA,NA,
,,,,F,NA,7,A,3,NA,NA,NA,NA,
,,,,F,NA,6.5,A,3,NA,NA,NA,NA,
,,,,F,NA,7,A,3,NA,NA,NA,NA,
,,,,F,NA,6,A,3,NA,NA,NA,NA,
,,,,F,NA,5.5,A,3,NA,NA,NA,NA,
,,,,F,NA,12,A,3,NA,NA,NA,NA,
9/2/21,WL,YBWY,Removed,F,NA,7,M,2,NA,NA,NA,NA,end
7/22/21,WL,YBY,Molted,F,NA,4,A,3,NA,NA,NA,NA,start
7/26/21,WL,YBY,Molted,F,NA,NA,D,NA,NA,NA,NA,NA,end
7/22/21,WL,YBYB,Molted,F,NA,12,A,3,NA,NA,NA,NA,start
,,,,F,NA,10,A,3,NA,NA,NA,NA,
,,,,F,NA,10,A,3,NA,NA,NA,NA,
,,,,F,NA,9.5,A,3,NA,NA,NA,NA,
,,,,F,NA,9.5,A,3,NA,NA,NA,NA,
,,,,F,NA,8.5,A,3,NA,NA,NA,NA,
8/12/21,WL,YBYB,Molted,F,NA,5,M,2,NA,NA,NA,NA,end
7/22/21,WL,YBYK,Removed,F,NA,9,A,3,NA,NA,NA,NA,start
,,,,F,NA,8,A,3,NA,NA,NA,NA,
,,,,F,NA,8,A,3,NA,NA,NA,NA,
,,,,F,NA,7,A,3,NA,NA,NA,NA,
,,,,F,NA,8,A,3,NA,NA,NA,NA,
,,,,F,NA,7.5,A,3,NA,NA,NA,NA,
,,,,F,NA,7,A,3,NA,NA,NA,NA,
,,,,F,NA,7,A,3,NA,NA,NA,NA,
,,,,F,NA,7.5,A,3,NA,NA,NA,NA,
,,,,F,NA,7,A,3,NA,NA,NA,NA,
,,,,F,NA,7,A,3,NA,NA,NA,NA,
,,,,F,NA,7,A,3,NA,NA,NA,NA,
9/2/21,WL,YBYK,Removed,F,NA,6,A,3,NA,NA,NA,NA,end
7/22/21,WL,YBYW,Dead,F,NA,13,A,3,NA,NA,NA,NA,start
,,,,F,NA,11.5,A,3,NA,NA,NA,NA,
,,,,F,NA,11.5,A,3,NA,NA,NA,NA,
,,,,F,NA,11,A,3,NA,NA,NA,NA,
,,,,F,NA,10.5,A,3,NA,NA,NA,NA,
,,,,F,NA,10,A,3,NA,NA,NA,NA,
,,,,F,NA,9,A,3,NA,NA,NA,NA,
,,,,F,NA,8.5,A,3,NA,NA,NA,NA,
,,,,F,NA,6,A,3,NA,NA,NA,NA,
,,,,F,NA,5.5,A,3,NA,NA,NA,NA,
,,,,F,NA,5,A,3,NA,NA,NA,NA,
,,,,F,NA,5,A,3,NA,NA,NA,NA,
9/2/21,WL,YBYW,Dead,F,NA,NA,D,3,NA,NA,NA,NA,end
8/6/21,CML,YY,Removed,F,NA,8,A,3,NA,NA,NA,NA,start
,,,,F,NA,7,A,3,NA,NA,NA,NA,
,,,,F,NA,7,A,3,NA,NA,NA,NA,
,,,,F,NA,6.5,A,3,NA,NA,NA,NA,
,,,,F,NA,5.5,A,3,NA,NA,NA,NA,
,,,,F,NA,6,A,3,NA,NA,NA,NA,
,,,,F,NA,6,A,3,NA,NA,NA,NA,
,,,,F,NA,5.5,A,3,NA,NA,NA,NA,
,,,,F,NA,5.5,A,3,NA,NA,NA,NA,
9/7/21,CML,YY,Removed,F,NA,5,A,3,NA,NA,NA,NA,end
7/22/21,WL,YYG,Molted,F,NA,13.5,A,3,NA,NA,NA,NA,start
7/26/21,WL,YYG,Molted,F,NA,6,M,2,NA,NA,NA,NA,end
7/22/21,WL,YYGR,Dead,F,NA,6,A,3,NA,NA,NA,NA,start
,,,,F,NA,6,A,3,NA,NA,NA,NA,
,,,,F,NA,6,A,3,NA,NA,NA,NA,
,,,,F,NA,5.5,A,3,NA,NA,NA,NA,
,,,,F,NA,8,A,3,NA,NA,NA,NA,
,,,,F,NA,4.5,A,3,NA,NA,NA,NA,
,,,,F,NA,5,A,3,NA,NA,NA,NA,
,,,,F,NA,4,A,3,NA,NA,NA,NA,
,,,,F,NA,4,A,3,NA,NA,NA,NA,
,,,,F,NA,3.5,A,3,NA,NA,NA,NA,
,,,,F,NA,4,A,3,NA,NA,NA,NA,
8/30/21,WL,YYGR,Dead,F,NA,NA,D,3,NA,NA,NA,NA,end
8/6/21,CML,YYGW,Removed,F,NA,11,A,3,NA,NA,NA,NA,start
,,,,F,NA,9.5,A,3,NA,NA,NA,NA,
,,,,F,NA,8.5,A,3,NA,NA,NA,NA,
,,,,F,NA,9,A,3,NA,NA,NA,NA,
,,,,F,NA,9,A,3,NA,NA,NA,NA,
,,,,F,NA,9,A,3,NA,NA,NA,NA,
,,,,F,NA,8,A,3,NA,NA,NA,NA,
,,,,F,NA,8.5,A,3,NA,NA,NA,NA,
,,,,F,NA,7,A,3,NA,NA,NA,NA,
9/7/21,CML,YYGW,Removed,F,NA,7.5,A,3,NA,NA,NA,NA,end
8/6/21,CML,YYGY,Molted,F,NA,12,A,3,NA,NA,NA,NA,start
,,,,F,NA,8,A,3,NA,NA,NA,NA,
,,,,F,NA,9,A,3,NA,NA,NA,NA,
8/17/21,CML,YYGY,Molted,F,NA,5,M,1,NA,NA,NA,NA,end
8/6/21,CML,YYK,Dead,F,NA,10,A,3,NA,NA,NA,NA,start
8/10/21,CML,YYK,Dead,F,NA,NA,NA,NA,NA,NA,NA,NA,end
8/6/21,CML,YYR,Molted,F,NA,7.5,A,3,NA,NA,NA,NA,start
,,,,F,NA,7,A,3,NA,NA,NA,NA,
,,,,F,NA,6.5,A,3,NA,NA,NA,NA,
,,,,F,NA,6.5,A,3,NA,NA,NA,NA,
,,,,F,NA,7,A,3,NA,NA,NA,NA,
,,,,F,NA,6,A,3,NA,NA,NA,NA,
,,,,F,NA,6.5,A,3,NA,NA,NA,NA,
,,,,F,NA,6,A,3,NA,NA,NA,NA,
9/3/21,CML,YYR,Molted,F,NA,4,M,1,NA,NA,NA,NA,end
7/22/21,WL,YYW,Dead,F,NA,9,A,3,NA,NA,NA,NA,start
,,,,F,NA,7.5,A,3,NA,NA,NA,NA,
,,,,F,NA,8,A,3,NA,NA,NA,NA,
,,,,F,NA,7,A,3,NA,NA,NA,NA,
,,,,F,NA,7,A,3,NA,NA,NA,NA,
,,,,F,NA,6.5,A,3,NA,NA,NA,NA,
,,,,F,NA,6.5,A,3,NA,NA,NA,NA,
,,,,F,NA,5.5,A,3,NA,NA,NA,NA,
8/19/21,WL,YYW,Dead,F,NA,NA,D,3,NA,NA,NA,NA,end
8/6/21,CML,YYY,Molted,F,NA,9,A,3,NA,NA,NA,NA,start
,,,,F,NA,9.5,A,3,NA,NA,NA,NA,
,,,,F,NA,9.5,A,3,NA,NA,NA,NA,
,,,,F,NA,9,A,3,NA,NA,NA,NA,
,,,,F,NA,8.5,A,2,NA,NA,NA,NA,
8/24/21,CML,YYY,Molted,F,NA,3,M,3,NA,NA,NA,NA,end
8/6/21,CML,YYYG,Removed,F,NA,12,A,3,NA,NA,NA,NA,start
,,,,F,NA,8,A,3,NA,NA,NA,NA,
,,,,F,NA,9,A,3,NA,NA,NA,NA,
,,,,F,NA,8.5,A,3,NA,NA,NA,NA,
,,,,F,NA,6.5,A,3,NA,NA,NA,NA,
,,,,F,NA,7.5,A,3,NA,NA,NA,NA,
,,,,F,NA,7.5,A,3,NA,NA,NA,NA,
,,,,F,NA,4.5,A,3,NA,NA,NA,NA,
,,,,F,NA,6.5,A,3,NA,NA,NA,NA,
9/7/21,CML,YYYG,Removed,F,NA,7,A,3,NA,NA,NA,NA,end
8/6/21,CML,YYYK,Molted,F,NA,7.5,A,3,NA,NA,NA,NA,start
,,,,F,NA,10.5,A,3,NA,NA,NA,NA,
,,,,F,NA,10,A,3,NA,NA,NA,NA,
,,,,F,NA,8.5,A,3,NA,NA,NA,NA,
,,,,F,NA,9,A,3,NA,NA,NA,NA,
,,,,F,NA,8.5,A,2,NA,NA,NA,NA,
8/27/21,CML,YYYK,Molted,F,NA,4.5,M,1,NA,NA,NA,NA,end
8/6/21,CML,YYYW,Removed,F,NA,9.5,A,3,NA,NA,NA,NA,start
,,,,F,NA,5,A,3,NA,NA,NA,NA,
,,,,F,NA,9.5,A,3,NA,NA,NA,NA,
,,,,F,NA,11,A,3,NA,NA,NA,NA,
,,,,F,NA,13,A,3,NA,NA,NA,NA,
,,,,F,NA,12.5,A,3,NA,NA,NA,NA,
,,,,F,NA,12,A,3,NA,NA,NA,NA,
,,,,F,NA,9.5,A,3,NA,NA,NA,NA,
,,,,F,NA,8.5,A,3,NA,NA,NA,NA,
9/7/21,CML,YYYW,Removed,F,NA,8.5,A,3,NA,NA,NA,NA,end
,,,,,,,,,,,,,
,,,,,,6.796701031,,,,,,,
,,,,,,13.5,,,,,,,
